"Flow_well","Hydr_gradient","Hydr_conductivity","Aqu_thickness","Cone"
138.8892,0.008,0.0035,20,3.238170382
0.2893525,0.008,0.0035,25,0.005572267
0.4050935,0.008,0.0035,25,0.00790933
8.10187,0.008,0.0035,25,0.163373002
28.93525,0.008,0.0035,25,0.578309942
40.50935,0.008,0.0035,25,0.806040892
52.08345,0.008,0.0035,25,1.031239982
57.8705,0.008,0.0035,25,1.143087177
81.0187,0.008,0.0035,25,1.585536432
104.1669,0.008,0.0035,25,2.020534443
138.8892,0.008,0.0035,25,2.661748613
144.6763,0.008,0.0035,25,2.76799227
162.0374,0.008,0.0035,25,3.080791571
0.2893525,0.008,0.0035,30,0.004658944
0.4050935,0.008,0.0035,30,0.006608294
8.10187,0.008,0.0035,30,0.136289896
28.93525,0.008,0.0035,30,0.483693315
40.50935,0.008,0.0035,30,0.67504803
52.08345,0.008,0.0035,30,0.864906925
57.8705,0.008,0.0035,30,0.959390613
81.0187,0.008,0.0035,30,1.334996402
104.1669,0.008,0.0035,30,1.706000545
138.8892,0.008,0.0035,30,2.253318044
144.6763,0.008,0.0035,30,2.344056763
162.0374,0.008,0.0035,30,2.613356386
185.1856,0.008,0.0035,30,2.970021327
0.2893525,0.008,0.005,4,0.032043471
0.4050935,0.008,0.005,4,0.042250216
8.10187,0.008,0.005,4,0.639079992
28.93525,0.008,0.005,4,1.956372642
40.50935,0.008,0.005,4,2.583929185
0.2893525,0.008,0.005,6,0.015644631
0.4050935,0.008,0.005,6,0.022462671
8.10187,0.008,0.005,6,0.447034124
8.10187,0.008,0.005,6,0.449358927
8.680575,0.008,0.005,6,0.478871116
28.93525,0.008,0.005,6,1.476486981
40.50935,0.008,0.005,6,2.001203159
0.2893525,0.008,0.005,8,0.011757019
0.4050935,0.008,0.005,8,0.016872438
8.10187,0.008,0.005,8,0.350213796
28.93525,0.008,0.005,8,1.168517765
40.50935,0.008,0.005,8,1.599370329
52.08345,0.008,0.005,8,2.007527469
57.8705,0.008,0.005,8,2.205531464
0.2893525,0.008,0.005,10,0.009423282
0.4050935,0.008,0.005,10,0.013516629
8.10187,0.008,0.005,10,0.282516008
28.93525,0.008,0.005,10,0.963382448
40.50935,0.008,0.005,10,1.326212544
52.08345,0.008,0.005,10,1.676483586
57.8705,0.008,0.005,10,1.848305848
81.0187,0.008,0.005,10,2.516462297
0.2893525,0.008,0.005,12,0.007867474
0.4050935,0.008,0.005,12,0.011279318
8.10187,0.008,0.005,12,0.236526556
28.93525,0.008,0.005,12,0.819976881
40.50935,0.008,0.005,12,1.130448816
52.08345,0.008,0.005,12,1.434512608
57.8705,0.008,0.005,12,1.583965714
81.0187,0.008,0.005,12,2.169487155
104.1669,0.008,0.005,12,2.734173678
0.2893525,0.008,0.005,16,0.005921346
0.4050935,0.008,0.005,16,0.008479229
8.10187,0.008,0.005,16,0.178244388
28.93525,0.008,0.005,16,0.627241836
40.50935,0.008,0.005,16,0.871649634
52.08345,0.008,0.005,16,1.110261229
57.8705,0.008,0.005,16,1.227593359
81.0187,0.008,0.005,16,1.692727345
104.1669,0.008,0.005,16,2.147922388
138.8892,0.008,0.005,16,2.810199193
0.2893525,0.008,0.005,20,0.004754091
0.4050935,0.008,0.005,20,0.006800682
8.10187,0.008,0.005,20,0.142881736
28.93525,0.008,0.005,20,0.505459971
40.50935,0.008,0.005,20,0.704222701
52.08345,0.008,0.005,20,0.900577664
57.8705,0.008,0.005,20,0.998040291
81.0187,0.008,0.005,20,1.382541083
104.1669,0.008,0.005,20,1.759858894
138.8892,0.008,0.005,20,2.316058651
144.6763,0.008,0.005,20,2.408173802
162.0374,0.008,0.005,20,2.678997216
185.1856,0.008,0.005,20,3.03663636
0.2893525,0.008,0.005,25,0.003819574
0.4050935,0.008,0.005,25,0.005456824
8.10187,0.008,0.005,25,0.114470631
28.93525,0.008,0.005,25,0.406287325
40.50935,0.008,0.005,25,0.567001533
52.08345,0.008,0.005,25,0.726449717
57.8705,0.008,0.005,25,0.805796551
81.0187,0.008,0.005,25,1.121213123
104.1669,0.008,0.005,25,1.432736162
138.8892,0.008,0.005,25,1.891331402
144.6763,0.008,0.005,25,1.96728083
162.0374,0.008,0.005,25,2.19321531
185.1856,0.008,0.005,25,2.492432849
208.3338,0.008,0.005,25,2.788647406
0.2893525,0.008,0.005,30,0.003196634
0.4050935,0.008,0.005,30,0.004561167
8.10187,0.008,0.005,30,0.095331345
28.93525,0.008,0.005,30,0.339458207
40.50935,0.008,0.005,30,0.474171352
52.08345,0.008,0.005,30,0.608141033
57.8705,0.008,0.005,30,0.674903888
81.0187,0.008,0.005,30,0.940788461
104.1669,0.008,0.005,30,1.204359407
138.8892,0.008,0.005,30,1.595462955
144.6763,0.008,0.005,30,1.660436375
162.0374,0.008,0.005,30,1.852469923
185.1856,0.008,0.005,30,2.10782859
208.3338,0.008,0.005,30,2.361884196
0.2893525,0.008,0.007,4,0.024752745
0.4050935,0.008,0.007,4,0.032043226
8.10187,0.008,0.007,4,0.463198129
28.93525,0.008,0.007,4,1.466062156
40.50935,0.008,0.007,4,1.960778428
0.2893525,0.008,0.007,6,0.0107718
0.4050935,0.008,0.007,6,0.015639687
8.10187,0.008,0.007,6,0.331132949
28.93525,0.008,0.007,6,1.081204645
40.50935,0.008,0.007,6,1.478527561
52.08345,0.008,0.007,6,1.854110345
57.8705,0.008,0.007,6,2.033125478
81.0187,0.008,0.007,6,2.716474498
0.2893525,0.008,0.007,8,0.008103272
0.4050935,0.008,0.007,8,0.011757272
8.10187,0.008,0.007,8,0.251623728
28.93525,0.008,0.007,8,0.849759388
40.50935,0.008,0.007,8,1.169637951
52.08345,0.008,0.007,8,1.477359017
57.8705,0.008,0.007,8,1.627048979
81.0187,0.008,0.007,8,2.209191709
104.1669,0.008,0.007,8,2.760625508
0.2893525,0.008,0.007,10,0.006500365
0.4050935,0.008,0.007,10,0.009424496
8.10187,0.008,0.007,10,0.202574249
28.93525,0.008,0.007,10,0.700581616
40.50935,0.008,0.007,10,0.96414653
52.08345,0.008,0.007,10,1.223031693
57.8705,0.008,0.007,10,1.350225389
81.0187,0.008,0.007,10,1.850528428
104.1669,0.008,0.007,10,2.331647328
138.8892,0.008,0.007,10,3.018651497
0.2893525,0.008,0.007,12,0.005430623
0.4050935,0.008,0.007,12,0.007866515
8.10187,0.008,0.007,12,0.169413706
28.93525,0.008,0.007,12,0.594115719
40.50935,0.008,0.007,12,0.820625386
52.08345,0.008,0.007,12,1.041318179
57.8705,0.008,0.007,12,1.15157703
81.0187,0.008,0.007,12,1.585573016
104.1669,0.008,0.007,12,2.006145869
138.8892,0.008,0.007,12,2.614432626
144.6763,0.008,0.007,12,2.714731521
162.0374,0.008,0.007,12,3.008811612
0.2893525,0.008,0.007,16,0.004094367
0.4050935,0.008,0.007,16,0.005921477
8.10187,0.008,0.007,16,0.127472632
28.93525,0.008,0.007,16,0.450607702
40.50935,0.008,0.007,16,0.627471665
52.08345,0.008,0.007,16,0.801956684
57.8705,0.008,0.007,16,0.888493721
81.0187,0.008,0.007,16,1.228492388
104.1669,0.008,0.007,16,1.561264256
138.8892,0.008,0.007,16,2.052018777
144.6763,0.008,0.007,16,2.133246276
162.0374,0.008,0.007,16,2.371625815
185.1856,0.008,0.007,16,2.686162427
208.3338,0.008,0.007,16,2.995847165
0.2893525,0.008,0.007,20,0.003291832
0.4050935,0.008,0.007,20,0.004753484
8.10187,0.008,0.007,20,0.101994499
28.93525,0.008,0.007,20,0.362402016
40.50935,0.008,0.007,20,0.505580918
52.08345,0.008,0.007,20,0.647505214
57.8705,0.008,0.007,20,0.7180938
81.0187,0.008,0.007,20,0.998501196
104.1669,0.008,0.007,20,1.273461472
138.8892,0.008,0.007,20,1.679638129
144.6763,0.008,0.007,20,1.747250355
162.0374,0.008,0.007,20,1.94699945
185.1856,0.008,0.007,20,2.211368763
208.3338,0.008,0.007,20,2.472836139
0.2893525,0.008,0.007,25,0.002649966
0.4050935,0.008,0.007,25,0.003819575
8.10187,0.008,0.007,25,0.081618176
28.93525,0.008,0.007,25,0.290925498
40.50935,0.008,0.007,25,0.406350368
52.08345,0.008,0.007,25,0.521120414
57.8705,0.008,0.007,25,0.578309942
81.0187,0.008,0.007,25,0.806040892
104.1669,0.008,0.007,25,1.031735658
138.8892,0.008,0.007,25,1.366536976
144.6763,0.008,0.007,25,1.42215206
162.0374,0.008,0.007,25,1.585910587
185.1856,0.008,0.007,25,1.803962039
208.3338,0.008,0.007,25,2.021179692
0.2893525,0.008,0.007,30,0.002222038
0.4050935,0.008,0.007,30,0.003196951
8.10187,0.008,0.007,30,0.068032178
28.93525,0.008,0.007,30,0.24290357
40.50935,0.008,0.007,30,0.339495047
52.08345,0.008,0.007,30,0.435703561
57.8705,0.008,0.007,30,0.483693315
81.0187,0.008,0.007,30,0.67504803
104.1669,0.008,0.007,30,0.865201647
138.8892,0.008,0.007,30,1.14821199
144.6763,0.008,0.007,30,1.195270377
162.0374,0.008,0.007,30,1.335355629
185.1856,0.008,0.007,30,1.521421982
208.3338,0.008,0.007,30,1.706421939
0.2893525,0.008,0.014,4,0.015639859
0.4050935,0.008,0.014,4,0.019285128
8.10187,0.008,0.014,4,0.243659188
28.93525,0.008,0.014,4,0.790967368
40.50935,0.008,0.014,4,1.068755983
52.08345,0.008,0.014,4,1.336191925
57.8705,0.008,0.014,4,1.466062156
81.0187,0.008,0.014,4,1.960778428
104.1669,0.008,0.014,4,2.414367097
0.2893525,0.008,0.014,6,0.004687711
0.4050935,0.008,0.014,6,0.007123489
8.10187,0.008,0.014,6,0.167470084
28.93525,0.008,0.014,6,0.561473988
40.50935,0.008,0.014,6,0.774612592
52.08345,0.008,0.014,6,0.980827012
57.8705,0.008,0.014,6,1.081204645
81.0187,0.008,0.014,6,1.478527561
104.1669,0.008,0.014,6,1.858002937
138.8892,0.008,0.014,6,2.389385509
144.6763,0.008,0.014,6,2.476504922
162.0374,0.008,0.014,6,2.719779893
0.2893525,0.008,0.014,8,0.003536293
0.4050935,0.008,0.014,8,0.005362781
8.10187,0.008,0.014,8,0.126583671
28.93525,0.008,0.014,8,0.443910371
40.50935,0.008,0.014,8,0.609183908
52.08345,0.008,0.014,8,0.76883566
57.8705,0.008,0.014,8,0.849759388
81.0187,0.008,0.014,8,1.169637951
104.1669,0.008,0.014,8,1.479623828
138.8892,0.008,0.014,8,1.925371386
144.6763,0.008,0.014,8,1.998820196
162.0374,0.008,0.014,8,2.211561238
185.1856,0.008,0.014,8,2.490645934
208.3338,0.008,0.014,8,2.763084358
0.2893525,0.008,0.014,10,0.002846391
0.4050935,0.008,0.014,10,0.004307636
8.10187,0.008,0.014,10,0.101509743
28.93525,0.008,0.014,10,0.358876378
40.50935,0.008,0.014,10,0.499088691
52.08345,0.008,0.014,10,0.634644892
57.8705,0.008,0.014,10,0.700581616
81.0187,0.008,0.014,10,0.96414653
17.36115,0.008,0.014,10,0.216690021
104.1669,0.008,0.014,10,1.224460399
138.8892,0.008,0.014,10,1.603934721
144.6763,0.008,0.014,10,1.666648236
162.0374,0.008,0.014,10,1.852265124
185.1856,0.008,0.014,10,2.095574073
208.3338,0.008,0.014,10,2.333306176
0.2893525,0.008,0.014,12,0.002385912
0.4050935,0.008,0.014,12,0.003603539
8.10187,0.008,0.014,12,0.084616141
28.93525,0.008,0.014,12,0.300814458
40.50935,0.008,0.014,12,0.419157412
52.08345,0.008,0.014,12,0.536077857
57.8705,0.008,0.014,12,0.594115719
81.0187,0.008,0.014,12,0.820625386
104.1669,0.008,0.014,12,1.042243135
138.8892,0.008,0.014,12,1.371649707
144.6763,0.008,0.014,12,1.426205861
162.0374,0.008,0.014,12,1.586616339
185.1856,0.008,0.014,12,1.798455822
208.3338,0.008,0.014,12,2.007291373
0.2893525,0.008,0.014,16,0.001810178
0.4050935,0.008,0.014,16,0.002723729
8.10187,0.008,0.014,16,0.063492823
28.93525,0.008,0.014,16,0.226958678
40.50935,0.008,0.014,16,0.316864062
52.08345,0.008,0.014,16,0.406149712
57.8705,0.008,0.014,16,0.450607702
81.0187,0.008,0.014,16,0.627471665
104.1669,0.008,0.014,16,0.802420322
138.8892,0.008,0.014,16,1.057827483
1.15741,0.008,0.014,16,0.008662965
144.6763,0.008,0.014,16,1.09992947
162.0374,0.008,0.014,16,1.226874457
185.1856,0.008,0.014,16,1.395116793
208.3338,0.008,0.014,16,1.56185026
0.2893525,0.008,0.014,20,0.001464559
0.4050935,0.008,0.014,20,0.00219565
8.10187,0.008,0.014,20,0.050815534
28.93525,0.008,0.014,20,0.182086812
40.50935,0.008,0.014,20,0.254444679
52.08345,0.008,0.014,20,0.326480419
57.8705,0.008,0.014,20,0.362402016
81.0187,0.008,0.014,20,0.505580918
104.1669,0.008,0.014,20,0.647751952
138.8892,0.008,0.014,20,0.859148878
144.6763,0.008,0.014,20,0.89428958
162.0374,0.008,0.014,20,0.998801034
185.1856,0.008,0.014,20,1.137554038
208.3338,0.008,0.014,20,1.274775736
0.2893525,0.008,0.014,25,0.001187903
0.4050935,0.008,0.014,25,0.001772853
8.10187,0.008,0.014,25,0.040671872
28.93525,0.008,0.014,25,0.145876358
40.50935,0.008,0.014,25,0.204059289
52.08345,0.008,0.014,25,0.262003322
57.8705,0.008,0.014,25,0.290925498
81.0187,0.008,0.014,25,0.406350368
104.1669,0.008,0.014,25,0.521249961
138.8892,0.008,0.014,25,0.692624656
144.6763,0.008,0.014,25,0.721138806
162.0374,0.008,0.014,25,0.806199882
185.1856,0.008,0.014,25,0.919298263
208.3338,0.008,0.014,25,1.031923316
0.2893525,0.008,0.014,30,0.001003343
0.4050935,0.008,0.014,30,0.001490852
8.10187,0.008,0.014,30,0.033908684
28.93525,0.008,0.014,30,0.121661667
40.50935,0.008,0.014,30,0.170286451
52.08345,0.008,0.014,30,0.218717211
57.8705,0.008,0.014,30,0.24290357
81.0187,0.008,0.014,30,0.339495047
104.1669,0.008,0.014,30,0.435779572
138.8892,0.008,0.014,30,0.579634998
144.6763,0.008,0.014,30,0.603582619
162.0374,0.008,0.014,30,0.675141834
185.1856,0.008,0.014,30,0.770367316
208.3338,0.008,0.014,30,0.865312906
0.2893525,0.008,0.029,4,0.010926855
0.4050935,0.008,0.029,4,0.012686193
8.10187,0.008,0.029,4,0.117433894
28.93525,0.008,0.029,4,0.402647925
40.50935,0.008,0.029,4,0.55842421
52.08345,0.008,0.029,4,0.697833953
57.8705,0.008,0.029,4,0.765858134
81.0187,0.008,0.029,4,1.035546238
104.1669,0.008,0.029,4,1.304710231
138.8892,0.008,0.029,4,1.675428979
144.6763,0.008,0.029,4,1.734228101
162.0374,0.008,0.029,4,1.906747349
185.1856,0.008,0.029,4,2.131593692
208.3338,0.008,0.029,4,2.349001653
0.2893525,0.008,0.029,6,0.001538311
0.4050935,0.008,0.029,6,0.002713733
8.10187,0.008,0.029,6,0.080881476
28.93525,0.008,0.029,6,0.286306035
40.50935,0.008,0.029,6,0.390771301
52.08345,0.008,0.029,6,0.491050562
57.8705,0.008,0.029,6,0.543003294
81.0187,0.008,0.029,6,0.747492452
92.5928,0.008,0.029,6,0.848076149
104.1669,0.008,0.029,6,0.948659845
138.8892,0.008,0.029,6,1.240806316
144.6763,0.008,0.029,6,1.28869743
162.0374,0.008,0.029,6,1.434567826
185.1856,0.008,0.029,6,1.622508911
208.3338,0.008,0.029,6,1.802641008
81.0187,0.008,0.029,6,0.749419374
104.1669,0.008,0.029,6,0.950586767
0.2893525,0.008,0.029,8,0.001174884
0.4050935,0.008,0.029,8,0.002056295
8.10187,0.008,0.029,8,0.060701579
28.93525,0.008,0.029,8,0.217285125
40.50935,0.008,0.029,8,0.302772212
52.08345,0.008,0.029,8,0.387147502
57.8705,0.008,0.029,8,0.429005304
81.0187,0.008,0.029,8,0.588928087
104.1669,0.008,0.029,8,0.744226099
138.8892,0.008,0.029,8,0.978330892
144.6763,0.008,0.029,8,1.01708471
162.0374,0.008,0.029,8,1.130867604
185.1856,0.008,0.029,8,1.282681371
208.3338,0.008,0.029,8,1.433265067
0.2893525,0.008,0.029,10,0.00095678
0.4050935,0.008,0.029,10,0.001662032
8.10187,0.008,0.029,10,0.048587251
28.93525,0.008,0.029,10,0.17482874
40.50935,0.008,0.029,10,0.244004148
52.08345,0.008,0.029,10,0.312593828
57.8705,0.008,0.029,10,0.34671421
81.0187,0.008,0.029,10,0.482285752
104.1669,0.008,0.029,10,0.616061159
138.8892,0.008,0.029,10,0.806141697
144.6763,0.008,0.029,10,0.837050951
162.0374,0.008,0.029,10,0.93282893
185.1856,0.008,0.029,10,1.059614341
208.3338,0.008,0.029,10,1.185041183
0.2893525,0.008,0.029,12,0.000811158
0.4050935,0.008,0.029,12,0.00139912
8.10187,0.008,0.029,12,0.040508336
28.93525,0.008,0.029,12,0.146100955
40.50935,0.008,0.029,12,0.204174627
52.08345,0.008,0.029,12,0.261838764
57.8705,0.008,0.029,12,0.290568054
81.0187,0.008,0.029,12,0.404945511
104.1669,0.008,0.029,12,0.518253542
138.8892,0.008,0.029,12,0.686252749
144.6763,0.008,0.029,12,0.714155489
162.0374,0.008,0.029,12,0.793084712
185.1856,0.008,0.029,12,0.899915396
208.3338,0.008,0.029,12,1.008056964
17.36115,0.008,0.029,12,0.08755671
0.2893525,0.008,0.029,16,0.000628745
0.4050935,0.008,0.029,16,0.0010699
8.10187,0.008,0.029,16,0.030406692
28.93525,0.008,0.029,16,0.10984009
40.50935,0.008,0.029,16,0.153784321
52.08345,0.008,0.029,16,0.197416877
57.8705,0.008,0.029,16,0.219189
81.0187,0.008,0.029,16,0.306044115
104.1669,0.008,0.029,16,0.392434924
138.8892,0.008,0.029,16,0.521161071
144.6763,0.008,0.029,16,0.542572806
162.0374,0.008,0.029,16,0.606384464
185.1856,0.008,0.029,16,0.691188695
208.3338,0.008,0.029,16,0.775577385
0.2893525,0.008,0.029,20,0.000519185
0.4050935,0.008,0.029,20,0.000872147
8.10187,0.008,0.029,20,0.024343991
28.93525,0.008,0.029,20,0.087876108
40.50935,0.008,0.029,20,0.123179216
52.08345,0.008,0.029,20,0.158336726
57.8705,0.008,0.029,20,0.17583911
81.0187,0.008,0.029,20,0.24572775
104.1669,0.008,0.029,20,0.31537544
138.8892,0.008,0.029,20,0.419398723
144.6763,0.008,0.029,20,0.436713739
162.0374,0.008,0.029,20,0.488436485
185.1856,0.008,0.029,20,0.557253803
208.3338,0.008,0.029,20,0.62585192
0.2893525,0.008,0.029,25,0.000431442
0.4050935,0.008,0.029,25,0.00071385
8.10187,0.008,0.029,25,0.019492899
28.93525,0.008,0.029,25,0.070322578
40.50935,0.008,0.029,25,0.098561593
52.08345,0.008,0.029,25,0.126767164
57.8705,0.008,0.029,25,0.140853202
81.0187,0.008,0.029,25,0.197054154
104.1669,0.008,0.029,25,0.253049825
138.8892,0.008,0.029,25,0.336811181
144.6763,0.008,0.029,25,0.350759941
162.0374,0.008,0.029,25,0.392490471
185.1856,0.008,0.029,25,0.448054907
208.3338,0.008,0.029,25,0.503504908
0.2893525,0.008,0.029,30,0.000372926
0.4050935,0.008,0.029,30,0.000608305
8.10187,0.008,0.029,30,0.016258631
28.93525,0.008,0.029,30,0.058618734
40.50935,0.008,0.029,30,0.082152415
52.08345,0.008,0.029,30,0.105694861
57.8705,0.008,0.029,30,0.117470416
81.0187,0.008,0.029,30,0.164434433
104.1669,0.008,0.029,30,0.21122412
138.8892,0.008,0.029,30,0.281273451
144.6763,0.008,0.029,30,0.29294169
162.0374,0.008,0.029,30,0.327878733
185.1856,0.008,0.029,30,0.374416916
208.3338,0.008,0.029,30,0.420888167
0.2893525,0.008,0.058,4,0.008727496
0.4050935,0.008,0.058,4,0.009607121
8.10187,0.008,0.058,4,0.068118949
28.93525,0.008,0.058,4,0.210284377
40.50935,0.008,0.058,4,0.285173632
52.08345,0.008,0.058,4,0.360452564
57.8705,0.008,0.058,4,0.402647925
81.0187,0.008,0.058,4,0.55842421
104.1669,0.008,0.058,4,0.693258035
138.8892,0.008,0.058,4,0.900185306
144.6763,0.008,0.058,4,0.936055348
162.0374,0.008,0.058,4,1.036577376
185.1856,0.008,0.058,4,1.168613567
208.3338,0.008,0.058,4,1.300963325
0.2893525,0.008,0.058,6,6.93e-05
0.4050935,0.008,0.058,6,0.000656887
8.10187,0.008,0.058,6,0.039741761
28.93525,0.008,0.058,6,0.14469171
40.50935,0.008,0.058,6,0.201703145
52.08345,0.008,0.058,6,0.258236667
57.8705,0.008,0.058,6,0.286306035
81.0187,0.008,0.058,6,0.390771301
104.1669,0.008,0.058,6,0.491479009
138.8892,0.008,0.058,6,0.646702478
144.6763,0.008,0.058,6,0.672413274
162.0374,0.008,0.058,6,0.750012403
185.1856,0.008,0.058,6,0.851668477
208.3338,0.008,0.058,6,0.951091298
81.0187,0.008,0.058,6,0.392798624
92.5928,0.008,0.058,6,0.443152478
104.1669,0.008,0.058,6,0.493506332
0.2893525,0.008,0.058,8,7.31e-05
0.4050935,0.008,0.058,8,0.00051375
8.10187,0.008,0.058,8,0.029836847
28.93525,0.008,0.058,8,0.109079185
40.50935,0.008,0.058,8,0.152658172
52.08345,0.008,0.058,8,0.195800325
57.8705,0.008,0.058,8,0.217285125
81.0187,0.008,0.058,8,0.302772212
104.1669,0.008,0.058,8,0.387364381
138.8892,0.008,0.058,8,0.512614133
144.6763,0.008,0.058,8,0.533408058
162.0374,0.008,0.058,8,0.588440537
185.1856,0.008,0.058,8,0.664995369
208.3338,0.008,0.058,8,0.744499371
0.2893525,0.008,0.058,10,7.51e-05
0.4050935,0.008,0.058,10,0.000427843
8.10187,0.008,0.058,10,0.023888484
28.93525,0.008,0.058,10,0.087397017
40.50935,0.008,0.058,10,0.122580272
52.08345,0.008,0.058,10,0.157475685
57.8705,0.008,0.058,10,0.17482874
81.0187,0.008,0.058,10,0.244004148
104.1669,0.008,0.058,10,0.312709095
138.8892,0.008,0.058,10,0.414897905
144.6763,0.008,0.058,10,0.431886341
162.0374,0.008,0.058,10,0.48242595
185.1856,0.008,0.058,10,0.549533556
208.3338,0.008,0.058,10,0.616225326
0.2893525,0.008,0.058,12,7.62e-05
0.4050935,0.008,0.058,12,0.000370207
8.10187,0.008,0.058,12,0.019924905
28.93525,0.008,0.058,12,0.072853979
40.50935,0.008,0.058,12,0.102259398
52.08345,0.008,0.058,12,0.131531542
57.8705,0.008,0.058,12,0.146100955
81.0187,0.008,0.058,12,0.204174627
104.1669,0.008,0.058,12,0.261906858
138.8892,0.008,0.058,12,0.347992823
144.6763,0.008,0.058,12,0.362315091
162.0374,0.008,0.058,12,0.405029017
185.1856,0.008,0.058,12,0.461814766
208.3338,0.008,0.058,12,0.518352013
0.2893525,0.008,0.058,16,7.73e-05
0.4050935,0.008,0.058,16,0.000297871
8.10187,0.008,0.058,16,0.014966367
28.93525,0.008,0.058,16,0.054669802
40.50935,0.008,0.058,16,0.076727426
52.08345,0.008,0.058,16,0.09879819
57.8705,0.008,0.058,16,0.10984009
81.0187,0.008,0.058,16,0.153784321
104.1669,0.008,0.058,16,0.197446203
138.8892,0.008,0.058,16,0.262718641
144.6763,0.008,0.058,16,0.273586482
162.0374,0.008,0.058,16,0.306080378
185.1856,0.008,0.058,16,0.349333343
208.3338,0.008,0.058,16,0.392478013
0.2893525,0.008,0.058,20,7.79e-05
0.4050935,0.008,0.058,20,0.000254434
8.10187,0.008,0.058,20,0.011990789
28.93525,0.008,0.058,20,0.043756495
40.50935,0.008,0.058,20,0.061404191
52.08345,0.008,0.058,20,0.079052118
57.8705,0.008,0.058,20,0.087876108
81.0187,0.008,0.058,20,0.123179216
104.1669,0.008,0.058,20,0.158351892
138.8892,0.008,0.058,20,0.210836308
144.6763,0.008,0.058,20,0.2195781
162.0374,0.008,0.058,20,0.245746568
185.1856,0.008,0.058,20,0.280600373
208.3338,0.008,0.058,20,0.315397881
162.0374,0.008,0.058,20,0.245718379
173.6115,0.008,0.058,20,0.263145281
185.1856,0.008,0.058,20,0.280572183
0.2893525,0.008,0.058,25,7.84e-05
0.4050935,0.008,0.058,25,0.000219642
8.10187,0.008,0.058,25,0.009606963
28.93525,0.008,0.058,25,0.035024135
40.50935,0.008,0.058,25,0.049143425
52.08345,0.008,0.058,25,0.063262837
57.8705,0.008,0.058,25,0.070322578
81.0187,0.008,0.058,25,0.098561593
104.1669,0.008,0.058,25,0.126815391
138.8892,0.008,0.058,25,0.169021377
144.6763,0.008,0.058,25,0.176039368
162.0374,0.008,0.058,25,0.197063874
185.1856,0.008,0.058,25,0.225077211
208.3338,0.008,0.058,25,0.253061444
0.2893525,0.008,0.058,30,7.87e-05
0.4050935,0.008,0.058,30,0.000196421
8.10187,0.008,0.058,30,0.008019708
28.93525,0.008,0.058,30,0.029201927
40.50935,0.008,0.058,30,0.040968655
52.08345,0.008,0.058,30,0.052735339
57.8705,0.008,0.058,30,0.058618734
81.0187,0.008,0.058,30,0.082152415
104.1669,0.008,0.058,30,0.105686213
138.8892,0.008,0.058,30,0.140993592
144.6763,0.008,0.058,30,0.146878761
162.0374,0.008,0.058,30,0.164440088
185.1856,0.008,0.058,30,0.187843957
208.3338,0.008,0.058,30,0.211230885
0.2893525,0.0015,0.029,8,0.002178121
0.4050935,0.0015,0.029,8,0.003060022
0.578705,0.0015,0.029,8,0.004382874
3.47223,0.0015,0.029,25,0.008473773
0.1736115,0.0015,0.058,4,0.001301102
0.2893525,0.0015,0.058,4,0.002168503
0.4050935,0.0015,0.058,4,0.003035905
0.2893525,0.004,0.00021,6,0.388211681
0.4050935,0.004,0.00021,6,0.536774744
0.2893525,0.004,0.00021,8,0.297145926
0.4050935,0.004,0.00021,8,0.412973293
0.2893525,0.004,0.00021,10,0.24043941
0.4050935,0.004,0.00021,10,0.335222609
0.2893525,0.004,0.00021,12,0.201384741
0.4050935,0.004,0.00021,12,0.281111163
0.2893525,0.004,0.00021,16,0.151816388
0.4050935,0.004,0.00021,16,0.212174726
0.2893525,0.004,0.00021,20,0.121749275
0.4050935,0.004,0.00021,20,0.170247764
0.2893525,0.004,0.00021,25,0.097556117
0.4050935,0.004,0.00021,25,0.136464218
0.2893525,0.004,0.00021,30,0.081371117
0.4050935,0.004,0.00021,30,0.113844251
0.2893525,0.004,0.00042,4,0.287139004
0.4050935,0.004,0.00042,4,0.395499699
0.2893525,0.004,0.00042,6,0.198569671
0.4050935,0.004,0.00042,6,0.276424963
0.2893525,0.004,0.00042,8,0.15043023
0.4050935,0.004,0.00042,8,0.20990417
0.2893525,0.004,0.00042,10,0.120919677
0.4050935,0.004,0.00042,10,0.168911611
0.2893525,0.004,0.00042,12,0.101033643
0.4050935,0.004,0.00042,12,0.141216523
0.4050935,0.004,0.00042,16,0.106379514
0.2893525,0.004,0.00042,20,0.061009999
0.4050935,0.004,0.00042,20,0.085230164
0.2893525,0.004,0.00042,25,0.04884681
0.4050935,0.004,0.00042,25,0.068253228
0.2893525,0.004,0.00042,30,0.040726398
0.4050935,0.004,0.00042,30,0.056912165
0.1736115,0.004,0.00042,30,0.024357245
0.2893525,0.004,0.00042,30,0.040595409
0.4050935,0.004,0.00042,30,0.056833572
0.2893525,0.004,0.00085,4,0.145375077
0.4050935,0.004,0.00085,4,0.201328348
0.2893525,0.004,0.00085,6,0.099364651
0.4050935,0.004,0.00085,6,0.138693372
0.2893525,0.004,0.00085,8,0.075325423
0.4050935,0.004,0.00085,8,0.10493524
0.2893525,0.004,0.00085,10,0.060385156
0.4050935,0.004,0.00085,10,0.084188308
0.2893525,0.004,0.00085,12,0.050381176
0.4050935,0.004,0.00085,12,0.070269822
0.2893525,0.004,0.00085,16,0.037836345
0.4050935,0.004,0.00085,16,0.052792443
0.2893525,0.004,0.00085,20,0.030292321
0.4050935,0.004,0.00085,20,0.042271984
