"Flow_well","Temp_diff","Temp_diff_real","kW_well","Hydr_gradient","Hydr_conductivity","Aqu_thickness","Long_dispersivity","Trans_dispersivity","Iso_width","Iso_distance","Area","Isotherm"
244.9,5,5.06663355231,59.241,0.0079,0.0035,6,5,0.25,19.9335286264,466.157732082,7533.07249028,2
244.9,5,5.06663355231,59.241,0.0079,0.0035,6,5,0.25,13.312797542,167.184081144,1703.87211796,3
244.9,5,5.06663355231,59.241,0.0079,0.0035,6,5,0.25,9.14797147276,58.1269932169,388.086300463,4
464.5,5,5.0456029785,112.362,0.0079,0.007,6,5,0.25,38.1877210532,1932.57115906,58495.0811146,1
464.5,5,5.0456029785,112.362,0.0079,0.007,6,5,0.25,18.8711696591,423.737103518,6456.14746479,2
464.5,5,5.0456029785,112.362,0.0079,0.007,6,5,0.25,12.5497971538,149.669013177,1450.3880841,3
464.5,5,5.0456029785,112.362,0.0079,0.007,6,5,0.25,8.57720295969,51.5159411736,324.704449278,4
470.5,5,5.0511911698,113.813,0.0079,0.007,6,5,0.25,38.6791220493,1943.67121141,60592.1857376,1
470.5,5,5.0511911698,113.813,0.0079,0.007,6,5,0.25,19.126769704,434.320104773,6716.42838361,2
470.5,5,5.0511911698,113.813,0.0079,0.007,6,5,0.25,12.735105335,153.435625672,1512.11373435,3
470.5,5,5.0511911698,113.813,0.0079,0.007,6,5,0.25,8.71778512782,51.8168298709,339.898582127,4
476.4,5,5.05657434584,115.24,0.0079,0.007,6,5,0.25,39.1629320697,1977.19868063,62631.9381411,1
476.4,5,5.05657434584,115.24,0.0079,0.007,6,5,0.25,19.3776551622,445.046441782,6980.5352795,2
476.4,5,5.05657434584,115.24,0.0079,0.007,6,5,0.25,12.9195122523,156.771583056,1574.35720513,3
476.4,5,5.05657434584,115.24,0.0079,0.007,6,5,0.25,8.85260021701,54.8074769565,355.307516693,4
482.4,5,5.06193469071,116.692,0.0079,0.007,6,5,0.25,39.6585247835,1993.26883828,64711.6732142,1
482.4,5,5.06193469071,116.692,0.0079,0.007,6,5,0.25,19.6301267964,455.877777279,7256.47503132,2
482.4,5,5.06193469071,116.692,0.0079,0.007,6,5,0.25,13.1040318209,163.585458329,1640.3159701,3
482.4,5,5.06193469071,116.692,0.0079,0.007,6,5,0.25,8.99259170794,55.1567275521,371.932912768,4
488.4,5,5.06715222231,118.143,0.0079,0.007,6,5,0.25,40.1509893636,1999.35779709,66749.6346448,1
488.4,5,5.06715222231,118.143,0.0079,0.007,6,5,0.25,19.8797818153,469.387524529,7539.01619245,2
488.4,5,5.06715222231,118.143,0.0079,0.007,6,5,0.25,13.2824400692,167.73856782,1705.26313134,3
488.4,5,5.06715222231,118.143,0.0079,0.007,6,5,0.25,9.13499792064,58.1817995717,388.836110726,4
3848.6,5,5.04719180651,930.969,0.0079,0.058,6,5,0.25,38.1894405799,1936.99356471,58952.4598256,1
3848.6,5,5.04719180651,930.969,0.0079,0.058,6,5,0.25,18.876461698,427.220054381,6509.31262719,2
3848.6,5,5.04719180651,930.969,0.0079,0.058,6,5,0.25,12.5588177201,149.836243788,1463.8426149,3
3848.6,5,5.04719180651,930.969,0.0079,0.058,6,5,0.25,8.59379564392,51.6102430326,328.190135249,4
3889,5,5.05172328458,940.742,0.0079,0.058,6,5,0.25,38.5873205804,1944.85618339,60581.7930992,1
3889,5,5.05172328458,940.742,0.0079,0.058,6,5,0.25,19.08394479,434.55807834,6723.02720561,2
3889,5,5.05172328458,940.742,0.0079,0.058,6,5,0.25,12.7099427888,153.522176099,1513.87208879,3
3889,5,5.05172328458,940.742,0.0079,0.058,6,5,0.25,8.7081758821,51.8545599589,340.622273571,4
3929.3,5,5.05616626297,950.49,0.0079,0.058,6,5,0.25,38.9862177275,1976.22710496,62293.7753488,1
3929.3,5,5.05616626297,950.49,0.0079,0.058,6,5,0.25,19.2905745088,444.980396821,6941.40615488,2
3929.3,5,5.05616626297,950.49,0.0079,0.058,6,5,0.25,12.8617812407,156.745430918,1565.30295255,3
3929.3,5,5.05616626297,950.49,0.0079,0.058,6,5,0.25,8.81986817416,54.7950477153,353.354268662,4
3969.7,5,5.06055015132,960.263,0.0079,0.058,6,5,0.25,39.3893117231,1991.80471229,63963.576484,1
3969.7,5,5.06055015132,960.263,0.0079,0.058,6,5,0.25,19.4962585865,455.254628722,7164.75051804,2
3969.7,5,5.06055015132,960.263,0.0079,0.058,6,5,0.25,13.0146010623,160.376642785,1619.10707844,3
3969.7,5,5.06055015132,960.263,0.0079,0.058,6,5,0.25,8.93236445358,55.0773786317,366.769310252,4
4010.1,5,5.06485260623,970.036,0.0079,0.058,6,5,0.25,39.7904147335,1996.78021844,65592.5024807,1
4010.1,5,5.06485260623,970.036,0.0079,0.058,6,5,0.25,19.700121996,462.69638491,7391.82219786,2
4010.1,5,5.06485260623,970.036,0.0079,0.058,6,5,0.25,13.1608914537,166.262053244,1671.71302034,3
4010.1,5,5.06485260623,970.036,0.0079,0.058,6,5,0.25,9.04798231435,58.0310352769,380.625404201,4
13.9,5,4.38324125339,3.362,0.0079,0.00021,6,10,0.5,37.61118592,818.812308912,24886.322438,1
13.9,5,4.38324125339,3.362,0.0079,0.00021,6,10,0.5,17.8357317208,175.814390364,2529.82283182,2
13.9,5,4.38324125339,3.362,0.0079,0.00021,6,10,0.5,10.9715307342,55.3472700305,486.860970342,3
15.6,5,4.47465601613,3.774,0.0079,0.00021,6,10,0.5,42.3412084131,1033.89601053,35318.5796598,1
15.6,5,4.47465601613,3.774,0.0079,0.00021,6,10,0.5,20.2696834978,223.381730576,3658.54394568,2
15.6,5,4.47465601613,3.774,0.0079,0.00021,6,10,0.5,12.6574963801,72.4136347968,729.836646772,3
17.4,5,4.5551101749,4.209,0.0079,0.00021,6,10,0.5,47.3259099999,1288.19224284,49143.5381473,1
17.4,5,4.5551101749,4.209,0.0079,0.00021,6,10,0.5,22.806835847,279.73125338,5170.18120715,2
17.4,5,4.5551101749,4.209,0.0079,0.00021,6,10,0.5,14.4446189566,93.281231996,1058.04572487,3
17.4,5,4.5551101749,4.209,0.0079,0.00021,6,10,0.5,8.00250857662,22.9310718678,144.469003179,4
19.1,5,4.61893780832,4.62,0.0079,0.00021,6,10,0.5,51.9973929907,1552.76078011,65081.3900971,1
19.1,5,4.61893780832,4.62,0.0079,0.00021,6,10,0.5,25.2015656709,339.402240345,6936.58582149,2
19.1,5,4.61893780832,4.62,0.0079,0.00021,6,10,0.5,16.1546002662,115.160601183,1450.14997925,3
19.1,5,4.61893780832,4.62,0.0079,0.00021,6,10,0.5,9.41894799667,30.9109658992,226.573384759,4
20.8,5,4.67349856124,5.031,0.0079,0.00021,6,10,0.5,56.6658179615,1841.35516939,84105.733563,1
20.8,5,4.67349856124,5.031,0.0079,0.00021,6,10,0.5,27.6154938684,403.575453405,9054.71476079,2
20.8,5,4.67349856124,5.031,0.0079,0.00021,6,10,0.5,17.8362310609,136.2898304,1926.69053436,3
20.8,5,4.67349856124,5.031,0.0079,0.00021,6,10,0.5,10.8221048709,39.9485345892,331.002220196,4
56.4,5,4.42420268809,13.643,0.0079,0.00085,6,10,0.5,37.734563918,914.80731071,27814.0462915,1
56.4,5,4.42420268809,13.643,0.0079,0.00085,6,10,0.5,18.0034153847,195.308710762,2856.60351378,2
56.4,5,4.42420268809,13.643,0.0079,0.00085,6,10,0.5,11.2175329341,63.4577284666,559.966988593,3
63.4,5,4.51355006443,15.336,0.0079,0.00085,6,10,0.5,42.52166888,1156.637121,39640.1604296,1
63.4,5,4.51355006443,15.336,0.0079,0.00085,6,10,0.5,20.4769972469,248.690511891,4142.70825857,2
63.4,5,4.51355006443,15.336,0.0079,0.00085,6,10,0.5,12.94215086,82.773728967,839.079581749,3
63.4,5,4.51355006443,15.336,0.0079,0.00085,6,10,0.5,6.95765243959,18.7755215327,104.285576483,4
70.3,5,4.58684605425,17.005,0.0079,0.00085,6,10,0.5,47.2205208164,1422.97539183,54153.6666966,1
70.3,5,4.58684605425,17.005,0.0079,0.00085,6,10,0.5,22.8629427781,310.921261332,5743.33717517,2
70.3,5,4.58684605425,17.005,0.0079,0.00085,6,10,0.5,14.6318925236,104.69339708,1190.16225129,3
70.3,5,4.58684605425,17.005,0.0079,0.00085,6,10,0.5,8.43261173738,26.5937592537,177.171675826,4
77.3,5,4.64935529187,18.699,0.0079,0.00085,6,10,0.5,51.9572167295,1721.11789888,72070.2659154,1
77.3,5,4.64935529187,18.699,0.0079,0.00085,6,10,0.5,25.3118420196,376.324938139,7733.06359139,2
77.3,5,4.64935529187,18.699,0.0079,0.00085,6,10,0.5,16.3750426805,128.796565811,1636.96139382,3
77.3,5,4.64935529187,18.699,0.0079,0.00085,6,10,0.5,9.8616317239,35.5116543295,273.252077221,4
84.2,5,4.70183846676,20.368,0.0079,0.00085,6,10,0.5,56.6116535058,1997.02513651,92516.3469823,1
84.2,5,4.70183846676,20.368,0.0079,0.00085,6,10,0.5,27.7139875232,448.941095015,10100.4001451,2
84.2,5,4.70183846676,20.368,0.0079,0.00085,6,10,0.5,18.0602936215,153.702714668,2172.45485422,3
84.2,5,4.70183846676,20.368,0.0079,0.00085,6,10,0.5,11.2675048743,44.3826472018,393.932004554,4
232.2,5,4.43411373797,56.169,0.0079,0.0035,6,10,0.5,37.7264835299,940.336963524,28570.8306218,1
232.2,5,4.43411373797,56.169,0.0079,0.0035,6,10,0.5,18.0277969366,202.288255826,2940.93541945,2
232.2,5,4.43411373797,56.169,0.0079,0.0035,6,10,0.5,11.2682173018,65.2562916959,579.674111977,3
260.6,5,4.52147993175,63.039,0.0079,0.0035,6,10,0.5,42.4363517251,1185.10722693,40518.1865307,1
260.6,5,4.52147993175,63.039,0.0079,0.0035,6,10,0.5,20.4618175108,255.314443905,4241.39373702,2
260.6,5,4.52147993175,63.039,0.0079,0.0035,6,10,0.5,12.9695297939,85.4322440753,862.102929418,3
260.6,5,4.52147993175,63.039,0.0079,0.0035,6,10,0.5,7.05384039206,19.3374212153,110.12538964,4
288.9,5,4.59398542833,69.884,0.0079,0.0035,6,10,0.5,47.1137365266,1456.82958365,55313.3847256,1
288.9,5,4.59398542833,69.884,0.0079,0.0035,6,10,0.5,22.8381188933,316.054566872,5875.4779098,2
288.9,5,4.59398542833,69.884,0.0079,0.0035,6,10,0.5,14.650973723,107.581680461,1221.37464122,3
288.9,5,4.59398542833,69.884,0.0079,0.0035,6,10,0.5,8.51905983563,28.0835402707,185.228956326,4
317.3,5,4.65521711798,76.754,0.0079,0.0035,6,10,0.5,51.7787783345,1756.82815485,73343.8891996,1
317.3,5,4.65521711798,76.754,0.0079,0.0035,6,10,0.5,25.2509751952,385.198109769,7881.39590243,2
317.3,5,4.65521711798,76.754,0.0079,0.0035,6,10,0.5,16.3711477715,131.761415921,1673.01810101,3
317.3,5,4.65521711798,76.754,0.0079,0.0035,6,10,0.5,9.9231864989,37.0991474897,282.992319418,4
345.7,5,4.70737581555,83.624,0.0079,0.0035,6,10,0.5,27.6474112706,459.193966778,10300.1969415,2
345.7,5,4.70737581555,83.624,0.0079,0.0035,6,10,0.5,18.0537838009,156.961441077,2221.26502541,3
345.7,5,4.70737581555,83.624,0.0079,0.0035,6,10,0.5,11.3321149196,47.4815108267,406.664822311,4
464.5,5,4.43597558686,112.362,0.0079,0.007,6,10,0.5,37.7392048112,944.896168505,28724.3752358,1
464.5,5,4.43597558686,112.362,0.0079,0.007,6,10,0.5,18.0396876758,203.325021507,2958.11680792,2
464.5,5,4.43597558686,112.362,0.0079,0.007,6,10,0.5,11.2809609099,65.3547337233,583.605636362,3
520.9,5,4.52261751433,126.005,0.0079,0.007,6,10,0.5,42.4145682635,1188.89949598,40638.1835668,1
520.9,5,4.52261751433,126.005,0.0079,0.007,6,10,0.5,20.4551150507,255.503948539,4255.09542881,2
520.9,5,4.52261751433,126.005,0.0079,0.007,6,10,0.5,12.9710514257,85.750866148,865.22085887,3
520.9,5,4.52261751433,126.005,0.0079,0.007,6,10,0.5,7.06680525746,19.5934958642,110.960269798,4
577.4,5,4.5949475426,139.672,0.0079,0.007,6,10,0.5,47.0829071529,1461.52510146,55456.7487667,1
577.4,5,4.5949475426,139.672,0.0079,0.007,6,10,0.5,22.8270925743,318.499090823,5891.66343879,2
577.4,5,4.5949475426,139.672,0.0079,0.007,6,10,0.5,14.6490303587,108.021004378,1225.46300036,3
577.4,5,4.5949475426,139.672,0.0079,0.007,6,10,0.5,8.52830866396,28.2279639334,186.284741499,4
633.8,5,4.65575045595,153.315,0.0079,0.007,6,10,0.5,51.7152796905,1759.8812459,73406.8764894,1
633.8,5,4.65575045595,153.315,0.0079,0.007,6,10,0.5,25.223157855,385.3935873,7889.38501877,2
633.8,5,4.65575045595,153.315,0.0079,0.007,6,10,0.5,16.3579928581,132.077684545,1675.17688842,3
633.8,5,4.65575045595,153.315,0.0079,0.007,6,10,0.5,9.92270415999,37.1403756813,283.762176641,4
690.2,5,4.70758083292,166.958,0.0079,0.007,6,10,0.5,27.6027100968,459.332530676,10295.2950205,2
690.2,5,4.70758083292,166.958,0.0079,0.007,6,10,0.5,18.0285176268,157.005502789,2220.51625424,3
690.2,5,4.70758083292,166.958,0.0079,0.007,6,10,0.5,11.3218324266,47.5040266101,406.810574984,4
3848.6,5,4.43744520115,930.969,0.0079,0.058,6,10,0.5,37.7415661823,948.681246091,28840.0843766,1
3848.6,5,4.43744520115,930.969,0.0079,0.058,6,10,0.5,18.0456319717,204.014241061,2971.27545206,2
3848.6,5,4.43744520115,930.969,0.0079,0.058,6,10,0.5,11.2891217162,65.4327593736,586.641845116,3
4308.6,5,4.52273724846,1042.242,0.0079,0.058,6,10,0.5,42.3432354388,1189.6141085,40595.2421917,1
4308.6,5,4.52273724846,1042.242,0.0079,0.058,6,10,0.5,20.422672677,255.618111833,4250.83391502,2
4308.6,5,4.52273724846,1042.242,0.0079,0.058,6,10,0.5,12.9535497898,85.809184214,864.459836493,3
4308.6,5,4.52273724846,1042.242,0.0079,0.058,6,10,0.5,7.06110717158,19.6548795804,110.966937784,4
4768.6,5,4.59397689592,1153.516,0.0079,0.058,6,10,0.5,46.9309489973,1458.08278936,55141.2581971,1
4768.6,5,4.59397689592,1153.516,0.0079,0.058,6,10,0.5,22.7532862532,318.293350542,5857.67658572,2
4768.6,5,4.59397689592,1153.516,0.0079,0.058,6,10,0.5,14.6016216999,107.691539866,1217.901343,3
4768.6,5,4.59397689592,1153.516,0.0079,0.058,6,10,0.5,8.4986161938,28.1209282908,184.897001888,4
5228.7,5,4.65418981166,1264.813,0.0079,0.058,6,10,0.5,51.4921770473,1753.87488952,72755.3362155,1
5228.7,5,4.65418981166,1264.813,0.0079,0.058,6,10,0.5,25.1126679331,384.957472292,7817.00896991,2
5228.7,5,4.65418981166,1264.813,0.0079,0.058,6,10,0.5,16.2857700847,131.39866749,1658.98064932,3
5228.7,5,4.65418981166,1264.813,0.0079,0.058,6,10,0.5,9.87205474485,37.0521847792,280.38368349,4
5688.7,5,4.70555286281,1376.086,0.0079,0.058,6,10,0.5,27.4549603407,456.382375207,10171.6717441,2
5688.7,5,4.70555286281,1376.086,0.0079,0.058,6,10,0.5,17.929859416,156.743876933,2192.4988295,3
5688.7,5,4.70555286281,1376.086,0.0079,0.058,6,10,0.5,11.2492909141,44.8045498456,400.748538737,4
13.9,5,3.64218732105,3.362,0.0079,0.00021,6,20,1,36.0567782164,430.617050702,12634.7601113,1
13.9,5,3.64218732105,3.362,0.0079,0.00021,6,20,1,15.8113399945,86.1989184313,1106.42501118,2
13.9,5,3.64218732105,3.362,0.0079,0.00021,6,20,1,8.11176686879,19.7368538446,134.697618716,3
17.6,5,3.89362689819,4.257,0.0079,0.00021,6,20,1,46.5464911796,694.698202945,26240.1215759,1
17.6,5,3.89362689819,4.257,0.0079,0.00021,6,20,1,21.1821969711,143.900516254,2468.67019505,2
17.6,5,3.89362689819,4.257,0.0079,0.00021,6,20,1,11.9842411154,39.8949986074,384.619740158,3
21.3,5,4.08058566067,5.152,0.0079,0.00021,6,20,1,56.9304310577,1021.43216118,47039.9807615,1
21.3,5,4.08058566067,5.152,0.0079,0.00021,6,20,1,26.4866196932,214.139809817,4629.3139932,2
21.3,5,4.08058566067,5.152,0.0079,0.00021,6,20,1,15.7380725331,63.8201411512,811.832157931,3
24.9,5,4.22137938646,6.023,0.0079,0.00021,6,20,1,66.9112422994,1397.20772055,75533.5563385,1
24.9,5,4.22137938646,6.023,0.0079,0.00021,6,20,1,31.6490367236,297.839397835,7672.82783501,2
24.9,5,4.22137938646,6.023,0.0079,0.00021,6,20,1,19.3042025789,93.4276493937,1435.98211265,3
28.6,5,4.33438254383,6.918,0.0079,0.00021,6,20,1,76.8517563435,1832.5074639,113789.330603,1
28.6,5,4.33438254383,6.918,0.0079,0.00021,6,20,1,36.8263560409,395.973086834,11840.2848186,2
28.6,5,4.33438254383,6.918,0.0079,0.00021,6,20,1,22.9159321716,128.455912276,2321.3404328,3
56.4,5,3.67261979403,13.643,0.0079,0.00085,6,20,1,36.1982574502,455.864631122,13433.6152911,1
56.4,5,3.67261979403,13.643,0.0079,0.00085,6,20,1,15.9915857716,90.2732373348,1189.76566751,2
56.4,5,3.67261979403,13.643,0.0079,0.00085,6,20,1,8.37383356309,21.9049980356,151.472391809,3
71.2,5,3.91839614511,17.223,0.0079,0.00085,6,20,1,46.5439563837,730.311554354,27615.5209336,1
71.2,5,3.91839614511,17.223,0.0079,0.00085,6,20,1,21.287187339,150.329777302,2616.95230291,2
71.2,5,3.91839614511,17.223,0.0079,0.00085,6,20,1,12.1837260262,42.2959489472,416.023703815,3
86,5,4.10122750221,20.803,0.0079,0.00085,6,20,1,56.770575224,1071.06969472,49168.7479214,1
86,5,4.10122750221,20.803,0.0079,0.00085,6,20,1,26.5206712282,225.34486081,4866.4092289,2
86,5,4.10122750221,20.803,0.0079,0.00085,6,20,1,15.889257665,68.0225471403,865.070515004,3
100.9,5,4.24328703979,24.408,0.0079,0.00085,6,20,1,66.9388198467,1475.38251212,79779.4352202,1
100.9,5,4.24328703979,24.408,0.0079,0.00085,6,20,1,31.7835220675,315.667599077,8151.29202488,2
100.9,5,4.24328703979,24.408,0.0079,0.00085,6,20,1,19.5288645078,100.024162381,1543.79264999,3
115.7,5,4.35302478056,27.988,0.0079,0.00085,6,20,1,76.7341552286,1933.47509028,119430.388187,1
115.7,5,4.35302478056,27.988,0.0079,0.00085,6,20,1,36.8816313625,417.14945222,12499.3283877,2
115.7,5,4.35302478056,27.988,0.0079,0.00085,6,20,1,23.0932177297,136.268499421,2472.61964889,3
232.2,5,3.67944722108,56.169,0.0079,0.0035,6,20,1,36.2026138862,462.342972853,13609.962663,1
232.2,5,3.67944722108,56.169,0.0079,0.0035,6,20,1,16.0204471637,93.117377247,1208.26154007,2
232.2,5,3.67944722108,56.169,0.0079,0.0035,6,20,1,8.42823214407,22.3575517258,155.207324517,3
293.1,5,3.92451079737,70.9,0.0079,0.0035,6,20,1,46.5367947568,740.625815728,27962.2339049,1
293.1,5,3.92451079737,70.9,0.0079,0.0035,6,20,1,21.3075737164,153.447853573,2654.48931491,2
293.1,5,3.92451079737,70.9,0.0079,0.0035,6,20,1,12.2295397108,42.5312882331,423.956244901,3
353.9,5,4.1064369267,85.608,0.0079,0.0035,6,20,1,56.7256681909,1084.30280019,49726.2670355,1
353.9,5,4.1064369267,85.608,0.0079,0.0035,6,20,1,26.5253487306,228.299559653,4928.51776695,2
353.9,5,4.1064369267,85.608,0.0079,0.0035,6,20,1,15.9262315784,69.0306496354,879.008248084,3
414.8,5,4.24717113933,100.339,0.0079,0.0035,6,20,1,66.8125875758,1490.07174846,80427.3484307,1
414.8,5,4.24717113933,100.339,0.0079,0.0035,6,20,1,31.7468754859,318.880687423,8226.28811874,2
414.8,5,4.24717113933,100.339,0.0079,0.0035,6,20,1,19.5399588598,101.250552984,1561.35983713,3
475.7,5,4.35664739404,115.071,0.0079,0.0035,6,20,1,76.5932741368,1944.15478673,120282.991872,1
475.7,5,4.35664739404,115.071,0.0079,0.0035,6,20,1,36.8376376114,421.919584108,12615.6427908,2
475.7,5,4.35664739404,115.071,0.0079,0.0035,6,20,1,23.0973346316,136.295668912,2500.24021166,3
464.5,5,3.68090594478,112.362,0.0079,0.007,6,20,1,36.2166139646,462.880048362,13652.6684371,1
464.5,5,3.68090594478,112.362,0.0079,0.007,6,20,1,16.0320202613,93.2274123128,1212.67881769,2
464.5,5,3.68090594478,112.362,0.0079,0.007,6,20,1,8.44192192374,22.4536211009,156.050405551,3
586,5,3.92528453071,141.752,0.0079,0.007,6,20,1,46.5250035249,741.40453791,28000.1784929,1
586,5,3.92528453071,141.752,0.0079,0.007,6,20,1,21.3054342863,153.558944578,2658.83014654,2
586,5,3.92528453071,141.752,0.0079,0.007,6,20,1,12.2331005527,42.5615623805,424.901637986,3
707.4,5,4.10692603576,171.119,0.0079,0.007,6,20,1,56.6960039803,1085.68952395,49759.8246333,1
707.4,5,4.10692603576,171.119,0.0079,0.007,6,20,1,26.5145668143,228.652692,4932.53006183,2
707.4,5,4.10692603576,171.119,0.0079,0.007,6,20,1,15.9241851587,69.0831501496,880.041766373,3
828.8,5,4.24727425663,200.485,0.0079,0.007,6,20,1,66.7498376939,1490.67339439,80383.5922442,1
828.8,5,4.24727425663,200.485,0.0079,0.007,6,20,1,31.7190541455,318.931117635,8222.23390745,2
828.8,5,4.24727425663,200.485,0.0079,0.007,6,20,1,19.5266204616,101.299172538,1560.79174529,3
950.3,5,4.35658692141,229.876,0.0079,0.007,6,20,1,76.5066682964,1944.13333698,120146.252205,1
950.3,5,4.35658692141,229.876,0.0079,0.007,6,20,1,36.7974259902,421.919261562,12601.6953053,2
950.3,5,4.35658692141,229.876,0.0079,0.007,6,20,1,23.0743745711,136.294341427,2497.58741235,3
3848.6,5,3.68195152788,930.969,0.0079,0.058,6,20,1,36.2200637715,463.378318285,13681.1333353,1
3848.6,5,3.68195152788,930.969,0.0079,0.058,6,20,1,16.0378130118,93.3067652437,1215.68452015,2
3848.6,5,3.68195152788,930.969,0.0079,0.058,6,20,1,8.45066263943,22.5231665355,156.636513343,3
4848.2,5,3.92476852217,1172.771,0.0079,0.058,6,20,1,46.455022195,740.827939206,27932.0263549,1
4848.2,5,3.92476852217,1172.771,0.0079,0.058,6,20,1,21.2735635574,153.494783257,2652.07174166,2
4848.2,5,3.92476852217,1172.771,0.0079,0.058,6,20,1,12.2149529557,42.5438743895,423.742681976,3
5847.8,5,4.10567796465,1414.572,0.0079,0.058,6,20,1,56.5639773334,1082.77297703,49515.1512784,1
5847.8,5,4.10567796465,1414.572,0.0079,0.058,6,20,1,26.4503252944,227.875943403,4907.09339277,2
5847.8,5,4.10567796465,1414.572,0.0079,0.058,6,20,1,15.8841789874,68.9689777293,875.042254464,3
6847.4,5,4.24563529507,1656.373,0.0079,0.058,6,20,1,66.5552366876,1485.78868247,79870.0098989,1
6847.4,5,4.24563529507,1656.373,0.0079,0.058,6,20,1,31.6224493653,318.437531129,8165.24404629,2
6847.4,5,4.24563529507,1656.373,0.0079,0.058,6,20,1,19.4642880307,100.842321227,1549.03210391,3
7847,5,4.35466017291,1898.175,0.0079,0.058,6,20,1,76.2452391701,1939.5043711,119270.399279,1
7847,5,4.35466017291,1898.175,0.0079,0.058,6,20,1,36.6661683832,420.592028814,12494.8336622,2
7847,5,4.35466017291,1898.175,0.0079,0.058,6,20,1,22.9859848709,137.18213442,2474.72676452,3
13.9,5,2.96176813483,3.362,0.0079,0.00021,6,35,1.75,33.034958135,244.770863682,6706.67690312,1
13.9,5,2.96176813483,3.362,0.0079,0.00021,6,35,1.75,12.6466487647,41.9540992715,436.379315639,2
19.6,5,3.37046726512,4.741,0.0079,0.00021,6,35,1.75,49.5642498305,498.389088938,20235.2034637,1
19.6,5,3.37046726512,4.741,0.0079,0.00021,6,35,1.75,20.9240843177,95.9091520239,1639.01939262,2
25.3,5,3.6587238559,6.12,0.0079,0.00021,6,35,1.75,65.7935987433,837.710418073,44856.6303724,1
25.3,5,3.6587238559,6.12,0.0079,0.00021,6,35,1.75,29.2007192666,169.415586807,4027.51552804,2
25.3,5,3.6587238559,6.12,0.0079,0.00021,6,35,1.75,15.4198159341,40.9311566248,523.404445155,3
31,5,3.86997988802,7.499,0.0079,0.00021,6,35,1.75,81.5062937409,1253.7070351,82870.5171628,1
31,5,3.86997988802,7.499,0.0079,0.00021,6,35,1.75,37.3143260467,260.266768621,7915.60600705,2
31,5,3.86997988802,7.499,0.0079,0.00021,6,35,1.75,21.2130134418,72.2013692542,1246.2225476,3
36.7,5,4.03430488755,8.878,0.0079,0.00021,6,35,1.75,97.1013650907,1754.08787564,137890.290514,1
36.7,5,4.03430488755,8.878,0.0079,0.00021,6,35,1.75,45.4434877666,371.777857018,13740.3807994,2
36.7,5,4.03430488755,8.878,0.0079,0.00021,6,35,1.75,26.9655036754,111.198275456,2398.83442637,3
56.4,5,2.98183231145,13.643,0.0079,0.00085,6,35,1.75,33.2067145855,253.33836819,6976.29232254,1
56.4,5,2.98183231145,13.643,0.0079,0.00085,6,35,1.75,12.8138517699,42.8346038752,461.035399092,2
79.5,5,3.38915224469,19.231,0.0079,0.00085,6,35,1.75,49.7079440889,515.355262744,20977.8286418,1
79.5,5,3.38915224469,19.231,0.0079,0.00085,6,35,1.75,21.0895781412,99.6210503709,1714.65094895,2
102.7,5,3.67696918024,24.843,0.0079,0.00085,6,35,1.75,65.9875532972,867.52723299,46568.1204298,1
102.7,5,3.67696918024,24.843,0.0079,0.00085,6,35,1.75,29.4031013061,175.96350167,4209.78208047,2
102.7,5,3.67696918024,24.843,0.0079,0.00085,6,35,1.75,15.6950540402,42.5996489462,559.621374904,3
125.8,5,3.88646928604,30.431,0.0079,0.00085,6,35,1.75,81.6607397695,1296.94582855,85878.5257357,1
125.8,5,3.88646928604,30.431,0.0079,0.00085,6,35,1.75,37.5148771625,269.683352377,8246.53742559,2
125.8,5,3.88646928604,30.431,0.0079,0.00085,6,35,1.75,21.4699554998,75.6492747691,1315.3119317,3
149,5,4.04986622169,36.043,0.0079,0.00085,6,35,1.75,97.3041277655,1814.34985788,143007.577364,1
149,5,4.04986622169,36.043,0.0079,0.00085,6,35,1.75,45.6698760958,385.599297899,14316.6761728,2
149,5,4.04986622169,36.043,0.0079,0.00085,6,35,1.75,27.246945068,116.087076942,2524.54160089,3
232.2,5,2.98588522803,56.169,0.0079,0.0035,6,35,1.75,33.2170613088,255.304439216,7026.69010043,1
232.2,5,2.98588522803,56.169,0.0079,0.0035,6,35,1.75,12.8398960299,43.9902895453,465.873891749,2
327.8,5,3.3947431194,79.294,0.0079,0.0035,6,35,1.75,49.7876607316,520.440761009,21221.8288642,1
327.8,5,3.3947431194,79.294,0.0079,0.0035,6,35,1.75,21.1554754603,100.77176827,1738.87692627,2
423.3,5,3.68177000423,102.395,0.0079,0.0035,6,35,1.75,66.0483973084,875.652397215,47037.9267493,1
423.3,5,3.68177000423,102.395,0.0079,0.0035,6,35,1.75,29.4613080746,177.706924101,4259.73049967,2
423.3,5,3.68177000423,102.395,0.0079,0.0035,6,35,1.75,15.7695390303,43.4682899335,569.542005879,3
518.8,5,3.89144450952,125.497,0.0079,0.0035,6,35,1.75,81.7715133493,1310.23108428,86875.4891703,1
518.8,5,3.89144450952,125.497,0.0079,0.0035,6,35,1.75,37.6007884424,273.327585523,8354.06859502,2
518.8,5,3.89144450952,125.497,0.0079,0.0035,6,35,1.75,21.5601956536,76.2149947686,1337.69885988,3
614.4,5,4.05431284915,148.622,0.0079,0.0035,6,35,1.75,97.4143531678,1831.143096,144570.732579,1
614.4,5,4.05431284915,148.622,0.0079,0.0035,6,35,1.75,45.7569712752,389.358549517,14492.9531069,2
